Processing text...
Entities:
('1976:661', 'nmod', 'lagen')
('utomlands', 'nmod', 'förmån')
('utomlands', 'nmod', 'personskada')
('utomlands', 'nmod', 'sjukvård')
('utomlands', 'nmod', 'skada')
('utomlands', 'nmod', 'vistelse')
('utredningar', 'nmod', '2018:744')
('utredningen', 'nmod', 'tidpunkten')
('utredningen', 'nsubj:pass', 'slutförts')
('utredning', 'nmod', 'försäkringskassan')
('utredning', 'nsubj:pass', 'göras')
('utredning', 'nsubj', 'finns')
('utrikesförvaltningen', 'nmod', 'ekonomisktstöd')
('utsändningstiden', 'nsubj:pass', 'antas')
('utsökningsbalken', 'nmod', 'bestämmelserna')
('utsökningsbalken', 'nmod', 'kap.')
('utsökningsbalken', 'nsubj:pass', 'tas')
('utsökningsbalken', 'nsubj:pass', 'tillämpas')
('utsökningsbalken', 'nsubj', 'beräknat')
('uttagandet', 'nmod', 'föreskrifter')
('uttaget', 'nmod', 'föreskrifter')
('uttaget', 'nsubj:pass', 'förändrats')
('uttaget', 'nsubj:pass', 'återkallats')
('uttag', 'nmod', 'bestämmelser')
('uttag', 'nmod', 'minskning')
('uttag', 'nmod', 'tidpunkt')
('uttag', 'nmod', 'tidpunkten')
('uttag', 'nmod', '§')
('uttag', 'nmod', 'återkallelse')
('uttag', 'nsubj:pass', 'begränsas')
('uttag', 'nsubj:pass', 'göras')
('valarkitekturen', 'nmod', 'föreskrifter')
('valarkitekturen', 'nmod', 'utgångspunkten')
('valarkitekturen', 'nsubj', 'främja')
('valet', 'nmod', 'innebörden')
('val', 'nmod', 'presentation')
('varken', 'nsubj:pass', 'betalas')
('verkan', 'nmod', 'uppehållstillstånd')
('verksamheten', 'nmod', 'resan')
('verksamheten', 'nsubj', 'bidragit')
('verksamheten', 'nsubj', 'haft')
('verksamheter', 'nmod', 'personuppgifter')
('verksamheter', 'nmod', 'skada')
('verksamhet', 'nmod', 'arbetsgivare')
('verksamhet', 'nmod', 'bestämmelser')
('verksamhet', 'nmod', 'deltagande')
('verksamhet', 'nmod', 'förvärvsinkomst')
('verksamhet', 'nmod', 'handlingar')
('verksamhet', 'nmod', 'personuppgifter')
('verksamhet', 'nsubj:pass', 'bedrivas')
('verksamhet', 'nsubj', 'skollagen')
('verkställighet', 'nmod', 'förmåner')
('verkställighet', 'nmod', 'vård')
('vidare', 'nsubj:pass', 'antas')
('vilandeförklaringen', 'nmod', 'livräntan')
('vilandeförklaringen', 'nmod', 'tiden')
('vilandeförklaringen', 'nsubj', 'avser')
('vilandeförklaring', 'nmod', 'beslut')
('vilandeförklaring', 'nmod', 'beslutet')
('vilandeförklaring', 'nmod', 'fall')
('vilandeförklaring', 'nmod', 'tid')
('vilandeförklaring', 'nmod', 'tiden')
('vilandeförklaring', 'nsubj', 'avse')
('vilandeförklaring', 'nsubj', 'gäller')
('vilka', 'nmod', 'anordningar')
('vilka', 'nmod', 'barn')
('vilka', 'nmod', 'dagar')
('vilka', 'nsubj:pass', 'anges')
('vilken', 'nsubj:pass', 'lämnas')
('vilken', 'nsubj', 'försäkrade')
('vilken', 'nsubj', 'har')
('villkoren', 'nmod', 'år')
('villkoren', 'nsubj', 'uppfyllda')
('villkoret', 'nmod', 'bedömningen')
('villkoret', 'nsubj', 'uppfyllt')
('villkor', 'nmod', 'f-skatt')
('villkor', 'nmod', 'föreskrifter')
('villkor', 'nmod', 'godkännande')
('villkor', 'nmod', 'något')
('vinstandelsstiftelse', 'nmod', 'ersättning')
('vinstandelsstiftelsen', 'nmod', 'ändamålet')
('vistelseort', 'nsubj', 'känd')
('vår-', 'nmod', 'studieuppehåll')
('vårdaren', 'nsubj:pass', 'lämnas')
('vårdaren', 'nsubj', 'avstår')
('vårdaren', 'nsubj', 'förvärvsarbetar')
('vårdaren', 'nsubj', 'går')
('vårdare', 'nsubj', 'avstått')
('vårdare', 'nsubj', 'får')
('vårdare', 'nsubj', 'förvärvsarbetat')
('vårdbidraget', 'nmod', 'rätten')
('vårdbidrag', 'nmod', 'ansökan')
('vårdbidrag', 'nmod', 'beslut')
('vårdbidrag', 'nmod', 'bestämmelser')
('vårdnadsbidrag', 'nsubj:pass', 'lämnats')
('vårdnadshavare', 'nmod', 'barn')
('vårdnadshavare', 'nmod', 'föräldrar')
('vårdnadshavare', 'nsubj:pass', 'likställs')
('vårdnadshavare', 'nsubj:pass', 'utsetts')
('vårdnadshavare', 'nsubj', 'finns')
('vårdnadshavare', 'nsubj', 'tillgodose')
('vårdnadshavarna', 'nsubj', 'begär')
('vårdnadshavarna', 'nsubj', 'betalas')
('vårdtiden', 'nsubj', 'omvårdnadsbidrag')
('vårduppgiften', 'nmod', 'bundenhet')
('vårdår', 'nmod', 'sex')
('vårdår', 'nmod', 'tillgodoräkning')
('vårdår', 'nsubj:pass', 'beaktas')
('vårdår', 'nsubj:pass', 'likställas')
('vårdår', 'nsubj:pass', 'läggas')
('vårdår', 'nsubj:pass', 'räknas')
('vårdår', 'nsubj:pass', 'tillgodoräknas')
('vårdår', 'nsubj', 'får')
('yrkesgrupp', 'nmod', 'förvärvsarbete')
('yrkessjukdomar', 'nmod', 'försäkring')
('yrkesskadelivränta', 'nmod', 'efterlevandestöd')
('ägaren', 'nmod', 'anställning')
('äktenskapet', 'nsubj:pass', 'ingicks')
('äktenskapet', 'nsubj:pass', 'upplöses')
('äktenskapet', 'nsubj:pass', 'upplöstes')
('äktenskapet', 'nsubj:pass', 'upplösts')
('äktenskapet', 'nsubj', 'varat')
('äktenskap', 'nsubj', 'upplösts')
('äldreförsörjningsstödet', 'nmod', 'omräkning')
('äldreförsörjningsstödet', 'nmod', 'ändring')
('äldreförsörjningsstödet', 'nsubj:pass', 'betalas')
('äldreförsörjningsstöd', 'nmod', 'ansökan')
('äldreförsörjningsstöd', 'nmod', 'beräkning')
('äldreförsörjningsstöd', 'nmod', 'omprövning')
('äldreförsörjningsstöd', 'nmod', 'rätten')
('äldreförsörjningsstöd', 'nmod', 'utbetalning')
('äldreförsörjningsstöd', 'nmod', 'ändring')
('äldreförsörjningsstöd', 'nsubj:pass', 'lämnas')
('äldreförsörjningsstöd', 'nsubj:pass', 'omprövas')
('äldreförsörjningsstöd', 'nsubj:pass', 'räknas')
('äldreförsörjningsstöd', 'nsubj', 'motsvara')
('ändamål', 'nmod', 'något')
('ändamål', 'nmod', 'person')
('ändrats', 'nsubj:pass', 'ökas')
('änka', 'nmod', 'änkepension')
('änkan', 'nmod', 'barn')
('änkan', 'nsubj:pass', 'tillgodoräknats')
('änkan', 'nsubj', 'fyller')
('änkan', 'nsubj', 'född')
('änkan', 'nsubj', 'gifter')
('änkan', 'nsubj', 'tar')
('änkan', 'nsubj', 'uppfyller')
('änkan', 'nsubj', 'uppnår')
('änkan', 'nsubj', 'yngre')
('änka', 'nsubj', 'född')
('änka', 'nsubj', 'gifter')
('änka', 'nsubj', 'har')
('änkepensionen', 'nmod', 'beräkningen')
('änkepensionen', 'nmod', 'summan')
('änkepensionen', 'nmod', 'underlaget')
('änkepensionen', 'nsubj:pass', 'lämnas')
('änkepensionen', 'nsubj', 'räknat')
('änkepensionen', 'nsubj', 'större')
('änkepension', 'nmod', 'beräkning')
('änkepension', 'nmod', 'beräkningsunderlag')
('änkepension', 'nmod', 'del')
('änkepension', 'nmod', 'rätt')
('änkepension', 'nmod', 'rätten')
('änkepension', 'nsubj:pass', 'betalas')
('änkepension', 'nsubj:pass', 'lämnas')
('änkepension', 'nsubj:pass', 'minskas')
('änkepension', 'nsubj', 'består')
('änkepension', 'nsubj', 'får')
('änkor', 'nmod', 'minskning')
('änkor', 'nsubj', 'födda')
('ärendena', 'nsubj', 'blir')
('ärende', 'nmod', 'handläggning')
('ärende', 'nmod', 'pensionsmyndigheten')
('ärende', 'nmod', 'överklagande')
('ärenden', 'nmod', 'beslut')
('ärenden', 'nmod', 'delar')
('ärenden', 'nmod', 'förvaltningsdomstol')
('ärenden', 'nmod', 'handläggning')
('ärenden', 'nmod', 'omprövning')
('ärenden', 'nmod', 'pensionsmyndigheten')
('ärenden', 'nmod', 'överklagande')
('ärenden', 'nsubj:pass', 'handläggs')
('ärenden', 'nsubj', 'gäller')
('ärende', 'nsubj:pass', 'avgjorts')
('ärende', 'nsubj:pass', 'avgöras')
('ärendet', 'nmod', 'försäkringskassan')
('ärendet', 'nsubj:pass', 'avgjorts')
('ärendet', 'nsubj:pass', 'handläggs')
('ärendet', 'nsubj:pass', 'överlämnas')
('ärendet', 'nsubj', 'hör')
('ålderdom', 'nmod', 'förmåner')
('ålderdom', 'nmod', 'socialförsäkringsförmåner')
('ålder', 'nmod', 'beräkning')
('ålder', 'nmod', 'dödsfall')
('ålder', 'nmod', 'funktionsnedsättning')
('ålder', 'nmod', 'föräldrabalken')
('ålder', 'nmod', 'personer')
('ålder', 'nmod', 'tid')
('ålder', 'nmod', 'tiden')
('åldern', 'nmod', 'person')
('åldern', 'nmod', 'personer')
('ålder', 'nsubj:pass', 'beviljas')
('ålder', 'nsubj:pass', 'omfattas')
('ålder', 'nsubj', 'uppnådde')
('åldersgrupp', 'nmod', 'pension')
('åldersgrupp', 'nmod', 'pensionsbelopp')
('åldersgräns', 'nsubj', 'fortsätta')
('ålderspensionen', 'nmod', 'grundskyddet')
('ålderspensionen', 'nmod', 'procent')
('ålderspension', 'nmod', 'andel')
('ålderspension', 'nmod', 'beräkningen')
('ålderspension', 'nmod', 'beräkningsunderlag')
('ålderspension', 'nmod', 'beslut')
('ålderspension', 'nmod', 'bestämmelser')
('ålderspension', 'nmod', 'bestämmelserna')
('ålderspension', 'nmod', 'försäkringen')
('ålderspension', 'nmod', 'garantipension')
('ålderspension', 'nmod', 'införande')
('ålderspension', 'nmod', 'medeltalet')
('ålderspension', 'nmod', 'minskning')
('ålderspension', 'nmod', 'omprövning')
('ålderspension', 'nmod', 'omräkning')
('ålderspension', 'nmod', 'pensionspoäng')
('ålderspension', 'nmod', 'pensionsrätt')
('ålderspension', 'nmod', 'samordning')
('ålderspension', 'nmod', 'summan')
('ålderspension', 'nmod', 'tillägg')
('ålderspension', 'nmod', 'tilläggspension')
('ålderspension', 'nmod', 'utbetalning')
('ålderspension', 'nmod', 'uttag')
('ålderspension', 'nmod', 'uttaget')
('ålderspension', 'nmod', 'ålderspension')
('ålderspension', 'nmod', 'överklagande')
('ålderspension', 'nsubj:pass', 'avses')
('ålderspension', 'nsubj:pass', 'beräknas')
('ålderspension', 'nsubj:pass', 'betalas')
('ålderspension', 'nsubj:pass', 'beviljas')
('ålderspension', 'nsubj:pass', 'fattas')
('ålderspension', 'nsubj:pass', 'lämnas')
('ålderspension', 'nsubj:pass', 'räknas')
('ålderspension', 'nsubj:pass', 'tillämpas')
('ålderspension', 'nsubj', 'blivit')
('ålderspension', 'nsubj', 'fick')
('ålderspension', 'nsubj', 'finns')
('ålderspension', 'nsubj', 'ingå')
('ålderspension', 'nsubj', 'kommit')
('ålderspension', 'nsubj', 'ligga')
('ålderspension', 'nsubj', 'överstiger')
('ålderspensionsavgift', 'nmod', 'lagen')
('årsarbetstiden', 'nmod', 'beräkning')
('årsarbetstiden', 'nmod', 'beräkningen')
('årsarbetstiden', 'nmod', 'schablonberäkning')
('årsarbetstiden', 'nsubj:pass', 'avrundas')
('årsarbetstiden', 'nsubj:pass', 'beräknas')
('årsarbetstiden', 'nsubj', 'timmar')
('årsarbetstid', 'nmod', 'beräkning')
('årsarbetstid', 'nsubj:pass', 'beräknas')
('årsbeloppet', 'nsubj:pass', 'avrundas')
('årsbelopp', 'nsubj', 'överstiger')
('årsinkomsten', 'nmod', 'del')
('årspension', 'nsubj', 'ska')
('årsskifte', 'nmod', 'indexering')
('årsskiftet', 'nmod', 'kvoten')
('årsskiftet', 'nmod', 'tiden')
('årsskiftet', 'nmod', 'året')
('återbetalning', 'nmod', 'beslut')
('återbetalning', 'nmod', 'bestämmelser')
('återbetalning', 'nmod', 'krav')
('återbetalning', 'nmod', 'kravet')
('återbetalning', 'nmod', '§')
('återbetalning', 'nsubj:pass', 'göras')
('återbetalning', 'nsubj:pass', 'görs')
('återbetalningsbeloppet', 'nmod', 'avgiften')
('återgång', 'nmod', 'möjligheterna')
('återgång', 'nmod', 'plan')
('återkallelse', 'nmod', 'pension')
('återkallelse', 'nmod', 'uttag')
('återkallelse', 'nsubj:pass', 'bekostas')
('återkallelse', 'nsubj:pass', 'göras')
('återkallelse', 'nsubj', 'gäller')
('återkallelse', 'nsubj', 'skett')
('återkallelse', 'nsubj', 'skriftlig')
('återkomsten', 'nmod', 'inkomsten')
('återkravet', 'nsubj', 'avser')
('återkravet', 'nsubj', 'förfallit')
('återkravet', 'nsubj', 'grundar')
('återkrav', 'nmod', 'beslut')
('återkrav', 'nmod', 'beslutet')
('återkrav', 'nmod', 'bestämmelser')
('återkrav', 'nmod', 'eftergift')
('återkrav', 'nmod', 'verkställighet')
('återkrav', 'nsubj', 'ske')
('återkrav', 'nsubj', 'uppgå')
('återlämnande', 'nsubj', 'utfärda')
('åtgärden', 'nmod', 'intyg')
('åtgärden', 'nmod', 'kostnaden')
('åtgärden', 'nsubj', 'hindrar')
('åtgärder', 'nmod', 'bilstöd')
('åtgärder', 'nmod', 'kap.')
('åtgärder', 'nmod', 'kostnader')
('åtgärder', 'nmod', 'pensionsspararen')
('åtgärder', 'nmod', 'smittbärare')
('åtgärder', 'nsubj:pass', 'räknas')
('åtgärder', 'nsubj:pass', 'tillämpas')
('åtgärder', 'nsubj:pass', 'vidtas')
('åtgärd', 'nmod', 'arbetsförmåga')
('åtkomsten', 'nsubj:pass', 'kontrolleras')
('åttondelar', 'nsubj:pass', 'lämnas')
('åttondel', 'nmod', 'fjärdedel')
('överenskommelse', 'nmod', 'tilllämpningen')
('överföringen', 'nmod', 'kostnader')
('överföringen', 'nsubj', 'gälla')
('överföringen', 'nsubj', 'ske')
('överföringen', 'nsubj', 'upphöra')
('överföring', 'nmod', 'anmälan')
('överföring', 'nmod', 'garantipension')
('överföring', 'nmod', 'tjänsteman')
('överföring', 'nmod', 'upphörande')
('överföring', 'nsubj', 'anmäla')
('överföring', 'nsubj', 'skett')
('övergången', 'nsubj', 'avse')
('övergång', 'nmod', 'begäran')
('övergång', 'nsubj:pass', 'göras')
('övergång', 'nsubj', 'får')
('övergångsbestämmelserna', 'nmod', '2')
('övergångsbestämmelserna', 'nmod', '3')
('övergångsboende', 'nmod', 'vård')
('överklagande', 'nmod', '§')
('överklagande', 'nsubj:pass', 'anses')
('överklagande', 'nsubj:pass', 'avvisats')
('överklagande', 'nsubj:pass', 'omprövas')
('överklagande', 'nsubj', 'kommit')
('överklagandet', 'nsubj', 'kommit')
('överlåtaren', 'nmod', 'gemensamt')
('överlåtaren', 'nmod', 'sammanbodde')
('överlåtelse', 'nmod', 'anmälan')
('överlåtelse', 'nmod', 'förmån')
('överlåtelse', 'nmod', 'villkor')
('överlåtelsen', 'nsubj', 'avser')
('överlåtelse', 'nsubj:pass', 'göras')
('överskottet', 'nsubj', 'överstiger')
('överskott', 'nmod', 'beräkning')
('överskott', 'nmod', 'hälften')
('överskott', 'nmod', 'summan')
('överskott', 'nsubj:pass', 'beräknas')
('överskott', 'nsubj:pass', 'läggas')
('överskott', 'nsubj:pass', 'redovisas')
('överskott', 'nsubj:pass', 'ökas')

Relations:
('adoptivförälder', 'vårdar', 'barn')
('anpassningsbidraget', 'motsvarar', 'kostnaden')
('ansökan', 'innehålla', 'uppgifter')
('antagandeinkomsten', 'motsvara', 'procent')
('antagandeinkomsten', 'motsvarar', 'genomsnittet')
('arbetsgivare', 'har', 'rätt')
('arbetsgivare', 'tillämpa', 'avtalet')
('arbetslöshetskassor', 'lämna', 'uppgifter')
('arbetsskadeförsäkringen', 'ersätter', 'kostnader')
('arvsvinster', 'uppnått', 'den')
('avdraget', 'motsvara', 'procent')
('avdraget', 'utgöra', 'tredjedel')
('avlidne', 'efterlämnar', 'barn')
('avlidne', 'haft', 'rätt')
('balk', 'innehåller', 'bestämmelser')
('banker', 'lämna', 'uppgifter')
('barnet', 'fyller', 'år')
('barnet', 'fått', 'förtidspension')
('barnet', 'har', 'far')
('barn', 'få', 'oavsett')
('barn', 'har', 'rätt')
('beaktas', 'har', 'förmåga')
('beaktas', 'utföra', 'arbete')
('begränsningarna', 'gäller', 'arbetsskadeersättning')
('begäran', 'får', 'ombudet')
('beloppet', 'motsvara', 'procenttal')
('belopp', 'motsvara', 'procent')
('beräknas', 'utgjort', 'procent')
('beräkningen', 'avse', 'inkomsterna')
('beräkningen', 'grunda', 'sig')
('beslut', 'avse', 'tid')
('beslut', 'ersätter', 'beslut')
('beslut', 'får', 'aktivitetsersättning')
('beslut', 'omfatta', 'livränta')
('bestämmelser', 'finns', 'storlek')
('bestämmelser', 'gäller', 'beslut')
('bestämmelser', 'gäller', 'ärenden')
('bestämmelserna', 'gäller', 'den')
('bestämmelserna', 'gäller', 'premiepension')
('bestämmelserna', 'gäller', 'rehabiliteringspenning')
('bestämmelserna', 'gäller', 'skattebetalningslagen')
('bestämmelserna', 'gäller', 'ålderspension')
('bestämmelserna', 'hindrar', 'utmätning')
('beviljas', 'har', 'rätt')
('bidragsskyldige', 'betala', 'delposter')
('bidragsskyldige', 'betalar', 'belopp')
('bidragsskyldige', 'betala', 'skillnaden')
('boföräldern', 'ge', 'handling')
('bostadstillägg', 'får', 'tillägg')
('bostadstillägg', 'motsvara', 'differensen')
('dag', 'motsvarar', 'dag')
('dag', 'motsvarar', 'fjärdedelar')
('detsamma', 'gäller', 'begäran')
('detsamma', 'gäller', 'den')
('detsamma', 'gäller', 'försäkringen')
('detsamma', 'gäller', 'inkomst')
('detsamma', 'gäller', 'ränta')
('ersättningen', 'avser', 'anställd')
('ersättningen', 'avser', 'inkomstbortfall')
('ersättningen', 'avser', 'tid')
('ersättningen', 'motsvarar', 'prisbasbelopp')
('ersättningen', 'överstiga', 'schablonbeloppet')
('ersättning', 'fattar', 'beslut')
('ersättningsnivån', 'motsvarar', 'beräkningsunderlaget')
('ersättning', 'utgör', 'underlag')
('familjehemsförälder', 'får', 'ersättning')
('far', 'utnyttja', 'rätt')
('fondtorget', 'erbjuda', 'bredd')
('fondtorgsnämnden', 'tillhandahålla', 'fonder')
('fribelopp', 'motsvarar', 'prisbasbelopp')
('funktionshindrad', 'får', 'aktivitetsersättning')
('funktionshindrad', 'har', 'rätt')
('förlängningen', 'avse', 'del')
('förmånen', 'motsvarar', 'pension')
('förmån', 'motsvarar', 'nivå')
('försäkrad', 'behålla', 'ersättningen')
('försäkrad', 'behåller', 'rätt')
('försäkrade', 'betala', 'ersättning')
('försäkrade', 'fått', 'fjärdedels')
('försäkrade', 'haft', 'arbetsförmåga')
('försäkrade', 'har', 'förmåga')
('försäkrade', 'har', 'rätt')
('försäkrade', 'lämna', 'upplysningar')
('försäkrad', 'har', 'rätt')
('försäkrad', 'ta', 'pension')
('försäkrad', 'överlåta', 'förmånen')
('försäkran', 'innehålla', 'beskrivning')
('försäkringen', 'fortsätter', 'tid')
('försäkringen', 'gäller', 'den')
('försäkringskassan', 'beakta', 'bostadskostnader')
('försäkringskassan', 'beakta', 'del')
('försäkringskassan', 'beakta', 'förmåga')
('försäkringskassan', 'behandla', 'personuppgifter')
('försäkringskassan', 'bestämma', 'inkomst')
('försäkringskassan', 'betala', 'bidraget')
('försäkringskassan', 'betalat', 'ersättning')
('försäkringskassan', 'bevilja', 'föräldrapenning')
('försäkringskassan', 'bevilja', 'honom')
('försäkringskassan', 'fatta', 'beslut')
('försäkringskassan', 'får', 'fordran')
('försäkringskassan', 'förelägga', 'boföräldern')
('försäkringskassan', 'ge', 'den')
('försäkringskassan', 'göra', 'omprövning')
('försäkringskassan', 'lämna', 'uppgifter')
('försäkringskassan', 'medge', 'anhörig')
('försäkringskassan', 'ompröva', 'beslut')
('försäkringskassan', 'ompröva', 'rätten')
('försäkringskassan', 'samordna', 'insatser')
('försäkringskassan', 'sända', 'meddelande')
('försäkringskassan', 'ta', 'ställning')
('försäkringskassan', 'underrätta', 'kommunen')
('försäkringskassan', 'upphäva', 'beslut')
('försäkringskassan', 'upprätta', 'plan')
('försäkringskassan', 'upprätta', 'rehabiliteringsplan')
('försäkringskassan', 'vidta', 'åtgärder')
('försäkringskassan', 'ändra', 'beslut')
('försäkringstiden', 'utgör', 'summan')
('förvaltningen', 'få', 'rätt')
('förälder', 'avstå', 'rätten')
('förälder', 'få', 'oavsett')
('förälder', 'får', 'föräldrapenning')
('förälder', 'har', 'rätt')
('föräldern', 'betala', 'belopp')
('föräldern', 'fyllt', 'år')
('föräldern', 'får', 'föräldrapenning')
('föräldern', 'haft', 'vårdnaden')
('föräldern', 'har', 'rätt')
('föräldern', 'uppnått', 'riktåldern')
('föräldern', 'överlåta', 'rätten')
('förälder', 'övergår', 'rätten')
('förälder', 'överlåta', 'rätt')
('förälder', 'överlåta', 'rätten')
('föräldrapenningen', 'fyller', 'år')
('föräldrapenning', 'får', 'tidpunkt')
('föräldrapenning', 'motsvara', 'kvoten')
('föräldrar', 'har', 'rätt')
('förändringen', 'motsvara', 'förändringen')
('förändring', 'påverka', 'fördelningen')
('garantiersättning', 'motsvarar', 'differensen')
('garantipensionen', 'motsvarar', 'differensen')
('garantipensionen', 'motsvarar', 'prisbasbelopp')
('graviditet', 'har', 'rätt')
('grundbidrag', 'överstiga', 'anskaffningskostnad')
('handlande', 'medföra', 'marknadsstörningsavgift')
('huvudmannen', 'lämna', 'uppgifter')
('indragningen', 'avse', 'tid')
('inkomstbasbeloppet', 'motsvarar', 'produkten')
('inkomsten', 'avse', 'kalenderår')
('inkomsten', 'motsvara', 'belopp')
('inkomsten', 'motsvara', 'inkomst')
('inkomsten', 'omfatta', 'ersättning')
('inkomstindexet', 'visa', 'inkomstutvecklingen')
('inkomstindex', 'visa', 'förändringen')
('inkomst', 'utgör', 'näringsverksamhet')
('kapitel', 'innehåller', 'bestämmelser')
('kommunen', 'har', 'rätt')
('lagen', 'räknat', 'anmälan')
('lag', 'träder', 'dag')
('lag', 'träder', 'februari')
('lag', 'träder', 'juli')
('lag', 'träder', 'juni')
('lag', 'träder', 'november')
('lag', 'träder', '§')
('livränteunderlaget', 'motsvarar', 'inkomst')
('make', 'har', 'rätt')
('meddelandet', 'innehålla', 'uppmaning')
('meningen', 'gälla', 'det')
('mor', 'har', 'rätt')
('motsvarande', 'gäller', 'pensioner')
('myndigheten', 'avvisa', 'ansökan')
('myndigheten', 'får', 'krav')
('myndigheten', 'inhämta', 'bedömning')
('myndigheten', 'sända', 'meddelande')
('myndigheten', 'öka', 'tillgodohavandet')
('myndigheter', 'lämna', 'försäkringskassan')
('myndigheterna', 'lämna', 'uppgifter')
('myndighet', 'upprätta', 'redovisning')
('ombudet', 'begära', 'ändring')
('ombudet', 'föra', 'talan')
